seqnames	start	end	width	strand	transcript_id	gene_name
chr11	62846989	62846990	1	+	XR_388398.1	Fbxw10
chr11	62879434	62879435	1	+	XM_006534002.2	Tvp23b
chr11	62933252	62933253	1	+	XR_001780232.1	Gm36614
chr11	62951192	62951193	1	+	NM_025496.1	Cdrt4
chr11	62994325	62994326	1	+	XR_001780234.1	LOC108167905
chr11	63051208	63051209	1	+	XR_388732.2	Gm36874
chr11	63061658	63061659	1	+	NM_027660.1	Tekt3
chr11	63128981	63128982	1	+	NM_001302261.1	Pmp22
chr11	63619191	63619192	1	+	XM_006534598.2	Gm29958
chr11	63956550	63956551	1	+	XR_388739.3	Gm30060
chr11	63964225	63964226	1	+	NR_131111.1	9630013K17Rik
chr11	64079483	64079484	1	+	NR_033780.1	2810001G20Rik
chr11	64164408	64164409	1	+	XR_388742.2	Gm12290
chr11	64435331	64435332	1	+	NM_178870.5	Hs3st3a1
chr11	64842113	64842114	1	+	XR_879926.2	Gm40025
chr11	64979029	64979030	1	+	XM_006534065.2	Elac2
chr11	65270009	65270010	1	+	XR_879932.1	Gm30586
chr11	65650457	65650458	1	+	XR_879936.1	Gm40026
chr11	65807174	65807175	1	+	NM_001302375.1	Zkscan6
chr11	66145480	66145481	1	+	XR_879948.1	Gm40027
chr11	66168521	66168522	1	+	XR_388760.2	LOC102633054
chr11	66248644	66248645	1	+	XR_388758.2	LOC108167334
chr11	66286596	66286597	1	+	XR_879944.2	LOC105244416
chr11	66547784	66547785	1	+	XR_879950.2	Gm40028
chr11	66911909	66911910	1	+	XM_011248822.1	Pirt
chr11	66956637	66956638	1	+	NR_130645.1	9130409J20Rik
chr11	67025153	67025154	1	+	NM_001291043.1	Tmem220
chr11	67052669	67052670	1	+	NM_001040026.1	Sco1
chr11	67078272	67078273	1	+	XM_006532412.1	Myh3
chr11	67099803	67099804	1	+	NR_105888.1	Mir6923
chr11	67171026	67171027	1	+	NM_001039545.2	Myh2
chr11	67200108	67200109	1	+	XM_017314318.1	Myh1
chr11	67237811	67237812	1	+	NM_010855.3	Myh4
chr11	67277123	67277124	1	+	NM_177369.3	Myh8
chr11	67327102	67327103	1	+	NM_001081250.1	Myh13
chr11	67455023	67455024	1	+	XM_006532202.1	Gas7
chr11	67695325	67695326	1	+	NM_009038.2	Rcvrn
chr11	67774405	67774406	1	+	XM_618894.5	Gsg1l2
chr11	67798270	67798271	1	+	NM_001013013.2	Dhrs7c
chr11	67966410	67966411	1	+	XM_011249133.1	Stx8
chr11	68220891	68220892	1	+	NR_105833.1	Mir6406
chr11	68398478	68398479	1	+	XR_879961.2	Gm31954
chr11	68432124	68432125	1	+	NM_177320.2	Pik3r5
chr11	68503018	68503019	1	+	NM_001004435.3	Pik3r6
chr11	68556185	68556186	1	+	NM_146004.1	Mfsd6l
chr11	68562234	68562235	1	+	XR_879962.1	Gm40036
chr11	68587036	68587037	1	+	NM_177779.3	Ccdc42
chr11	68691914	68691915	1	+	NM_175260.2	Myh10
chr11	68881962	68881963	1	+	XM_006533542.3	Rnf222
chr11	68901565	68901566	1	+	NM_009080.2	Rpl26
chr11	68956945	68956946	1	+	XR_879965.2	Gm32273
chr11	68967606	68967607	1	+	XM_006534273.2	Slc25a35
chr11	69015907	69015908	1	+	XR_388517.3	Ctc1
chr11	69045624	69045625	1	+	XM_006532725.3	Aurkb
chr11	69059774	69059775	1	+	NM_028005.3	Borcs6
chr11	69070808	69070809	1	+	NM_025838.2	Tmem107
chr11	69073425	69073426	1	+	NR_028566.1	Snord118
chr11	69088527	69088528	1	+	NM_009497.3	Vamp2
chr11	69095137	69095138	1	+	XM_006532480.3	Per1
chr11	69118709	69118710	1	+	XM_006534556.3	Hes7
chr11	69125524	69125525	1	+	XR_388452.3	Aloxe3
chr11	69157071	69157072	1	+	NM_009659.2	Alox12b
chr11	69323985	69323986	1	+	NM_001024206.2	Trappc1
chr11	69326257	69326258	1	+	NM_010599.4	Kcnab3
chr11	69340768	69340769	1	+	NR_027827.1	Chd3os
chr11	69369558	69369559	1	+	XR_879969.2	Gm32483
chr11	69395790	69395791	1	+	NM_030083.2	Naa38
chr11	69580358	69580359	1	+	NM_011640.3	Trp53
chr11	69621995	69621996	1	+	XM_006534111.3	Sat2
chr11	69632970	69632971	1	+	NM_011814.2	Fxr2
chr11	69655036	69655037	1	+	NM_009235.2	Sox15
chr11	69663042	69663043	1	+	NR_035455.1	Mir1934
chr11	69682015	69682016	1	+	XR_879971.2	Tnfsf13os
chr11	69765911	69765912	1	+	XM_006534392.3	Zbtb4
chr11	69803668	69803669	1	+	NR_027913.1	G630025P09Rik
chr11	69838524	69838525	1	+	NM_026982.1	Tmem256
chr11	69846247	69846248	1	+	XM_006534157.3	Plscr3
chr11	69858796	69858797	1	+	XR_388784.3	Gm32708
chr11	69901815	69901816	1	+	NM_001291119.1	Neurl4
chr11	69913977	69913978	1	+	XM_017314684.1	Gps2
chr11	69935833	69935834	1	+	XR_001780025.1	Ybx2
chr11	69964778	69964779	1	+	NM_001193619.1	Cldn7
chr11	69981167	69981168	1	+	NM_026017.2	Ctdnep1
chr11	69991369	69991370	1	+	NM_019749.4	Gabarap
chr11	69995765	69995766	1	+	NM_001291125.1	Phf23
chr11	70000625	70000626	1	+	NM_007888.3	Dvl2
chr11	70012042	70012043	1	+	NR_029758.1	Mir324
chr11	70018454	70018455	1	+	XM_006532150.2	Dlg4
chr11	70048908	70048909	1	+	XM_017314231.1	Asgr1
chr11	70077670	70077671	1	+	XR_879978.1	Gm32946
chr11	70092643	70092644	1	+	NM_001313927.1	Asgr2
chr11	70130124	70130125	1	+	XM_006532912.1	Mgl2
chr11	70166622	70166623	1	+	NM_010796.3	Clec10a
chr11	70213909	70213910	1	+	NM_153081.3	Slc16a11
chr11	70234716	70234717	1	+	NR_030444.1	Mir497
chr11	70235041	70235042	1	+	NR_029581.1	Mir195a
chr11	70239000	70239001	1	+	XR_879979.2	Gm40191
chr11	70280243	70280244	1	+	XR_388792.2	Gm32992
chr11	70287376	70287377	1	+	XR_388793.2	Gm33048
chr11	70290986	70290987	1	+	XR_879981.1	Gm40192
chr11	70432579	70432580	1	+	NM_001271360.1	Arrb2
chr11	70438254	70438255	1	+	NR_106064.1	Mir7115
chr11	70451930	70451931	1	+	NM_025397.2	Med11
chr11	70459621	70459622	1	+	NM_001029929.2	Zmynd15
chr11	70505273	70505274	1	+	NM_029360.3	Tm4sf5
chr11	70519208	70519209	1	+	NM_146020.1	Gltpd2
chr11	70525356	70525357	1	+	NM_008946.4	Psmb6
chr11	70540059	70540060	1	+	XM_017314339.1	Pld2
chr11	70562654	70562655	1	+	XR_388490.3	Mink1
chr11	70615710	70615711	1	+	XM_006533966.3	4930544D05Rik
chr11	70639041	70639042	1	+	XM_006532232.3	Gp1ba
chr11	70647242	70647243	1	+	XM_006534194.3	Rnf167
chr11	70655252	70655253	1	+	XM_006532162.3	Eno3
chr11	70700322	70700323	1	+	XM_006532323.3	Kif1c
chr11	70705989	70705990	1	+	NR_105890.1	Mir6925
chr11	70764446	70764447	1	+	NM_177565.3	Zfp3
chr11	70844722	70844723	1	+	XM_006533750.3	Rabep1
chr11	70970199	70970200	1	+	NM_001252414.1	Rpain
chr11	71019610	71019611	1	+	NM_025993.2	Mis12
chr11	71385159	71385160	1	+	XR_388798.2	Gm33249
chr11	71516033	71516034	1	+	XR_879985.1	9230020A06Rik
chr11	71650163	71650164	1	+	XR_879992.1	Gm33964
chr11	71749922	71749923	1	+	XM_006532929.3	Wscd1
chr11	71891679	71891680	1	+	XR_001780247.1	LOC108167908
chr11	72042426	72042427	1	+	XM_006531976.2	Fam64a
chr11	72051330	72051331	1	+	XR_001780248.1	LOC108167909
chr11	72207553	72207554	1	+	NM_026559.3	Txndc17
chr11	72215137	72215138	1	+	NM_001163728.1	4930563E22Rik
chr11	72243644	72243645	1	+	XR_388821.1	Gm34252
chr11	72266843	72266844	1	+	NR_045922.1	1700051A21Rik
chr11	72301431	72301432	1	+	XM_006533569.3	Xaf1
chr11	72314443	72314444	1	+	NM_001099688.2	Fbxo39
chr11	72361927	72361928	1	+	XR_001780250.1	Gm34317
chr11	72388755	72388756	1	+	NR_105756.1	Mir6338
chr11	72435246	72435247	1	+	XM_006534243.2	Ggt6
chr11	72441377	72441378	1	+	NM_016776.2	Mybbp1a
chr11	72457916	72457917	1	+	XR_879994.2	Gm40194
chr11	72607260	72607261	1	+	NM_025985.4	Ube2g1
chr11	72690001	72690002	1	+	NM_009671.5	Ankfy1
chr11	72764873	72764874	1	+	XR_001780259.1	LOC108167911
chr11	72796225	72796226	1	+	NM_001045536.2	Zzef1
chr11	72946568	72946569	1	+	XR_388835.3	Gm34793
chr11	72961168	72961169	1	+	NM_001163336.1	Atp2a3
chr11	72999055	72999056	1	+	XM_006532451.2	P2rx1
chr11	73015304	73015305	1	+	XM_006533761.3	Camkk1
chr11	73047866	73047867	1	+	NM_025818.3	Ncbp3
chr11	73090504	73090505	1	+	XM_017314299.1	Itgae
chr11	73155272	73155273	1	+	XM_006534566.3	P2rx5
chr11	73177082	73177083	1	+	NM_029564.2	Tax1bp3
chr11	73199131	73199132	1	+	XM_006534380.3	Shpk
chr11	73234148	73234149	1	+	NM_001001445.2	Trpv1
chr11	73267488	73267489	1	+	XM_006533348.3	Trpv3
chr11	73326536	73326537	1	+	XM_011249097.1	Spata22
chr11	73350858	73350859	1	+	NM_146923.2	Olfr20
chr11	73371245	73371246	1	+	NM_146922.2	Olfr376
chr11	73602581	73602582	1	+	NM_207224.1	Olfr384
chr11	73688777	73688778	1	+	NM_001126489.2	Zfp735
chr11	73786939	73786940	1	+	NM_146347.1	Olfr390
chr11	73930359	73930360	1	+	XM_006532447.2	Olfr23
chr11	73964609	73964610	1	+	NM_146346.1	Olfr397
chr11	74060896	74060897	1	+	NM_001177570.1	Zfp616
chr11	74121290	74121291	1	+	NM_146706.1	Olfr401
chr11	74155155	74155156	1	+	NM_146708.1	Olfr402
chr11	74186248	74186249	1	+	XM_006533654.1	Olfr403
chr11	74269390	74269391	1	+	NM_001011863.1	Olfr406
chr11	74283751	74283752	1	+	XM_006532449.1	Olfr59
chr11	74364670	74364671	1	+	NM_001011851.1	Olfr412
chr11	74619604	74619605	1	+	NM_001013784.1	Ccdc92b
chr11	74648880	74648881	1	+	XM_017314805.1	Cluh
chr11	74770835	74770836	1	+	XM_006534000.3	Mettl16
chr11	74830780	74830781	1	+	XM_006532402.3	Mnt
chr11	74898079	74898080	1	+	NM_177325.3	Tsr1
chr11	74905445	74905446	1	+	NR_028562.1	Snord91a
chr11	74925871	74925872	1	+	NM_001002764.1	Smg6
chr11	75173387	75173388	1	+	NR_029794.1	Mir212
chr11	75173681	75173682	1	+	NR_029546.1	Mir132
chr11	75193992	75193993	1	+	NM_177708.5	Rtn4rl1
chr11	75348432	75348433	1	+	NM_001102611.1	Smyd4
chr11	75422662	75422663	1	+	XR_388848.2	Gm35337
chr11	75438078	75438079	1	+	XR_388849.2	Gm35391
chr11	75461538	75461539	1	+	NR_030711.1	Mir22hg
chr11	75463715	75463716	1	+	NR_029739.1	Mir22
chr11	75468023	75468024	1	+	XM_011249099.1	Tlcd2
chr11	75486776	75486777	1	+	NM_138659.2	Prpf8
chr11	75510093	75510094	1	+	NM_001029938.2	Rilp
chr11	75513488	75513489	1	+	XR_001780022.1	Scarf1
chr11	75530988	75530989	1	+	XM_006532825.3	Slc43a2
chr11	75551428	75551429	1	+	NR_039553.1	Mir3971
chr11	75588078	75588079	1	+	NM_008850.2	Pitpna
chr11	75630506	75630507	1	+	XR_388367.2	Inpp5k
chr11	75650528	75650529	1	+	XM_006532429.3	Myo1c
chr11	75679247	75679248	1	+	XM_006532125.2	Crk
chr11	75732886	75732887	1	+	NM_009536.4	Ywhae
chr11	75795808	75795809	1	+	NR_136933.1	Gm12339
chr11	75999911	75999912	1	+	NM_198637.2	1700016K19Rik
chr11	76149955	76149956	1	+	XR_001780093.1	LOC108167849
chr11	76202025	76202026	1	+	XM_017314229.1	Fam57a
chr11	76213850	76213851	1	+	XR_001780094.1	LOC108167850
chr11	76217612	76217613	1	+	NM_021294.2	Dbil5
chr11	76243735	76243736	1	+	NM_183263.5	Rnmtl1
chr11	76399224	76399225	1	+	XR_880020.1	Gm40199
chr11	76406924	76406925	1	+	NM_001291161.1	Timm22
chr11	76626652	76626653	1	+	XR_001780268.1	LOC108167914
chr11	76672469	76672470	1	+	NM_177182.4	Bhlha9
chr11	76679872	76679873	1	+	NM_177709.3	Tusc5
chr11	76857489	76857490	1	+	XR_880022.1	Gm40200
chr11	76891245	76891246	1	+	XM_006533950.2	Tmigd1
chr11	76945655	76945656	1	+	NM_178645.4	Blmh
chr11	76998465	76998466	1	+	XM_006532302.1	Slc6a4
chr11	77216178	77216179	1	+	XM_006533228.3	Ssh2
chr11	77462319	77462320	1	+	XM_017314462.1	Coro6
chr11	77489402	77489403	1	+	XR_388863.3	2210008F06Rik
chr11	77493411	77493412	1	+	NM_001004144.1	Git1
chr11	77515116	77515117	1	+	NM_026185.4	Abhd15
chr11	77685834	77685835	1	+	XM_006534062.3	Nufip2
chr11	77763250	77763251	1	+	XM_006533604.3	Myo18a
chr11	77884261	77884262	1	+	XR_388867.3	Gm29932
chr11	77896025	77896026	1	+	XR_388869.3	Gm29979
chr11	77930838	77930839	1	+	XM_006532637.1	Sez6
chr11	77982753	77982754	1	+	XM_006533400.1	Phf12
chr11	78032285	78032286	1	+	XM_011249256.2	Dhrs13
chr11	78037840	78037841	1	+	XM_006532191.3	Flot2
chr11	78073004	78073005	1	+	NR_029556.1	Mir144
chr11	78073169	78073170	1	+	NR_029971.1	Mir451a
chr11	78094665	78094666	1	+	XM_006532962.2	Fam222b
chr11	78176715	78176716	1	+	XM_006534054.2	Tlcd1
chr11	78178826	78178827	1	+	NR_106113.1	Mir7653
chr11	78188426	78188427	1	+	NM_001159482.1	Rab34
chr11	78193391	78193392	1	+	NM_001045516.2	Proca1
chr11	78245745	78245746	1	+	NM_009143.3	Sdf2
chr11	78261702	78261703	1	+	XM_006534313.2	2610507B11Rik
chr11	78290726	78290727	1	+	XR_388406.3	BC030499
chr11	78300527	78300528	1	+	XR_388491.3	Spag5
chr11	78323072	78323073	1	+	NM_001303423.1	Aldoc
chr11	78328421	78328422	1	+	NM_201406.1	Pigs
chr11	78343494	78343495	1	+	NM_011676.3	Unc119
chr11	78372882	78372883	1	+	XR_388875.2	Gm30367
chr11	78394484	78394485	1	+	NR_003282.2	Slc13a2os
chr11	78465700	78465701	1	+	NM_026740.2	Slc46a1
chr11	78499119	78499120	1	+	NM_011707.2	Vtn
chr11	78503512	78503513	1	+	NM_008759.2	Sebox
chr11	78512295	78512296	1	+	NM_026389.3	Poldip2
chr11	78536435	78536436	1	+	NM_018854.4	Ift20
chr11	78826594	78826595	1	+	NM_001076681.2	Lyrm9
chr11	78920786	78920787	1	+	NM_010927.4	Nos2
chr11	79023596	79023597	1	+	NR_045873.1	Gm11201
chr11	79224684	79224685	1	+	XR_388877.3	Gm30470
chr11	79305518	79305519	1	+	XR_388881.2	Gm30561
chr11	79338388	79338389	1	+	XM_006532441.3	Nf1
chr11	79591020	79591021	1	+	XM_006533403.1	Rab11fip4
chr11	79704569	79704570	1	+	XR_880034.1	Gm11205
chr11	79711968	79711969	1	+	NR_029579.1	Mir193a
chr11	79726399	79726400	1	+	NR_029959.1	Mir365-2
chr11	79728384	79728385	1	+	XR_001780098.1	LOC108167851
chr11	79972936	79972937	1	+	XR_388888.3	Gm30875
chr11	79993105	79993106	1	+	NM_001163018.1	Suz12
chr11	80089378	80089379	1	+	XM_006533234.3	Atad5
chr11	80153893	80153894	1	+	XR_001779957.1	Adap2
chr11	80183871	80183872	1	+	NM_028019.3	Rnf135
chr11	80209031	80209032	1	+	XR_879726.2	Rhot1
chr11	80300424	80300425	1	+	XM_006533326.3	Rhbdl3
chr11	80383278	80383279	1	+	NM_001130170.1	Zfp207
chr11	80428614	80428615	1	+	NM_178616.3	Psmd11
chr11	80477045	80477046	1	+	NM_009871.2	Cdk5r1
chr11	80509283	80509284	1	+	XR_880039.1	Gm31109
chr11	80617864	80617865	1	+	XR_880037.1	Gm38907
chr11	80722909	80722910	1	+	XR_388890.2	Gm31042
chr11	80810414	80810415	1	+	NM_029537.1	Tmem98
chr11	80858388	80858389	1	+	NM_029367.1	Spaca3
chr11	81587019	81587020	1	+	XR_388918.3	Gm11418
chr11	81860676	81860677	1	+	NR_038010.1	5530401A14Rik
chr11	81968267	81968268	1	+	XR_880064.1	Gm11419
chr11	82035576	82035577	1	+	NM_011333.3	Ccl2
chr11	82045711	82045712	1	+	NM_013654.3	Ccl7
chr11	82057831	82057832	1	+	NM_011330.3	Ccl11
chr11	82101844	82101845	1	+	NM_011331.2	Ccl12
chr11	82115184	82115185	1	+	NM_021443.3	Ccl8
chr11	82388429	82388430	1	+	XM_006533452.3	Tmem132e
chr11	82633352	82633353	1	+	NR_033582.1	Gm11426
chr11	82764344	82764345	1	+	NM_025884.4	Zfp830
chr11	82781108	82781109	1	+	NM_001291246.1	Lig3
chr11	82892144	82892145	1	+	NM_030224.1	Fndc8
chr11	82911252	82911253	1	+	NM_178680.4	Unc45b
chr11	82951348	82951349	1	+	XM_006533580.1	Slfn5
chr11	83065111	83065112	1	+	NM_011408.1	Slfn2
chr11	83116844	83116845	1	+	NM_011407.1	Slfn1
chr11	83123160	83123161	1	+	XR_880075.1	Gm38922
chr11	83175171	83175172	1	+	XM_006532663.3	Slfn4
chr11	83191329	83191330	1	+	NM_011409.1	Slfn3
chr11	83223575	83223576	1	+	NR_015519.1	AI662270
chr11	83291698	83291699	1	+	NR_028363.1	AA465934
chr11	83293429	83293430	1	+	NR_028364.1	AI450353
chr11	83294303	83294304	1	+	NR_028362.1	Snord7
chr11	83298718	83298719	1	+	XM_006534258.3	Ap2b1
chr11	83409141	83409142	1	+	XM_006533486.1	Rasl10b
chr11	83437693	83437694	1	+	NM_025492.3	1700020L24Rik
chr11	83473067	83473068	1	+	XM_006534185.3	Taf15
chr11	83511304	83511305	1	+	XR_880078.1	Gm32650
chr11	83582060	83582061	1	+	NR_036453.1	E230016K23Rik
chr11	83648623	83648624	1	+	XM_011248832.1	Ccl4
chr11	83695263	83695264	1	+	XR_001780135.1	Gm11430
chr11	83704055	83704056	1	+	NM_001081957.1	Wfdc17
chr11	83709003	83709004	1	+	NM_007969.4	Wfdc18
chr11	83746939	83746940	1	+	NM_183249.2	Wfdc21
chr11	83753636	83753637	1	+	NM_145432.3	Heatr6
chr11	83850208	83850209	1	+	XM_006532794.2	Hnf1b
chr11	83942089	83942090	1	+	NM_030096.2	Ddx52
chr11	83964376	83964377	1	+	XM_017314469.1	Synrg
chr11	84129676	84129677	1	+	XM_006531953.1	Acaca
chr11	84525659	84525660	1	+	NR_038057.1	Lhx1os
chr11	84829177	84829178	1	+	NR_046281.1	4930502E09Rik
chr11	84870004	84870005	1	+	NR_131201.1	Ggnbp2os
chr11	84880191	84880192	1	+	XM_017314704.1	Myo19
chr11	84940260	84940261	1	+	XR_388934.2	Gm33028
chr11	84957753	84957754	1	+	NM_007607.2	Car4
chr11	85140087	85140088	1	+	XM_006534343.3	1700125H20Rik
chr11	85204330	85204331	1	+	XR_001780283.1	Gm38935
chr11	85235165	85235166	1	+	NR_028329.1	Appbp2os
chr11	85311253	85311254	1	+	NM_016910.3	Ppm1d
chr11	85353112	85353113	1	+	XR_001779924.1	Bcas3
chr11	85832614	85832615	1	+	NM_009324.2	Tbx2
chr11	85886342	85886343	1	+	XM_006532780.2	Tbx4
chr11	86201359	86201360	1	+	NR_130959.1	Brip1os
chr11	86384242	86384243	1	+	XR_388937.1	Gm33528
chr11	86484656	86484657	1	+	NM_029788.5	Rnft1
chr11	86544990	86544991	1	+	NM_019756.3	Tubd1
chr11	86590527	86590528	1	+	XR_001780284.1	LOC108167917
chr11	86683982	86683983	1	+	NM_175004.2	Ptrh2
chr11	86757793	86757794	1	+	XR_880100.1	Gm42085
chr11	86858950	86858951	1	+	XR_880103.1	Gm38942
chr11	86886627	86886628	1	+	XM_017314893.1	LOC108167918
chr11	87109260	87109261	1	+	NM_025377.3	Ska2
chr11	87113003	87113004	1	+	NR_029652.1	Mir301
chr11	87127050	87127051	1	+	XM_006534072.2	Trim37
chr11	87357522	87357523	1	+	XR_001780287.1	Gm33937
chr11	87405059	87405060	1	+	XM_017314858.1	Tex14
chr11	87422866	87422867	1	+	NR_004411.3	Rnu1a1
chr11	87443236	87443237	1	+	NR_004415.1	Rnu3b1
chr11	87448626	87448627	1	+	NR_004416.1	Rnu3b3
chr11	87462285	87462286	1	+	NR_002843.2	Rnu3b4
chr11	87471367	87471368	1	+	NR_027863.1	Rnu3b2
chr11	87566726	87566727	1	+	XR_001779919.1	Sept4
chr11	87592134	87592135	1	+	XM_006532385.3	Mtmr4
chr11	87616386	87616387	1	+	XR_879708.2	Hsf5
chr11	87663086	87663087	1	+	NM_172448.3	Rnf43
chr11	87699523	87699524	1	+	NR_045139.1	1110028F11Rik
chr11	87737506	87737507	1	+	XM_006532742.2	Supt4a
chr11	87756863	87756864	1	+	NR_029555.1	Mir142
chr11	87758129	87758130	1	+	XM_006532703.3	Bzrap1
chr11	87793783	87793784	1	+	NM_010824.2	Mpo
chr11	87852928	87852929	1	+	XM_006533645.3	Mks1
chr11	88005297	88005298	1	+	XR_880111.1	Gm38610
chr11	88046762	88046763	1	+	XR_388324.3	Srsf1
chr11	88068255	88068256	1	+	XM_011248969.1	Vezf1
chr11	88098057	88098058	1	+	NR_045499.1	2210416O15Rik
chr11	88099145	88099146	1	+	NM_198013.3	Cuedc1
chr11	88194105	88194106	1	+	NM_001291270.1	Mrps23
chr11	88230937	88230938	1	+	XR_001780289.1	Gm38534
chr11	88273424	88273425	1	+	XR_388945.2	Gm34366
chr11	88294042	88294043	1	+	NM_028859.1	Ccdc182
chr11	88352772	88352773	1	+	NR_039545.1	Mir378b
chr11	88619250	88619251	1	+	NR_131025.1	0610039H22Rik
chr11	88718642	88718643	1	+	NR_038058.1	C030037D09Rik
chr11	88851603	88851604	1	+	NR_126433.1	4930556N13Rik
chr11	88905927	88905928	1	+	NR_045955.1	Scpep1os
chr11	88972637	88972638	1	+	NR_003492.2	2210409E12Rik
chr11	88973934	88973935	1	+	NM_016706.2	Coil
chr11	88999397	88999398	1	+	XM_017314476.1	Trim25
chr11	89060750	89060751	1	+	NR_110336.1	Dgkeos
chr11	89073840	89073841	1	+	NM_001033266.2	Gm525
chr11	89121389	89121390	1	+	XR_880125.1	Gm38759
chr11	89372248	89372249	1	+	XR_880128.1	Gm42088
chr11	89697059	89697060	1	+	XR_001780291.1	LOC108167919
chr11	90030347	90030348	1	+	NM_026433.2	Tmem100
chr11	90249296	90249297	1	+	XM_011249187.1	Mmd
chr11	90638183	90638184	1	+	NM_199008.2	Cox11
chr11	90732748	90732749	1	+	XR_388956.2	Gm34938
chr11	90804690	90804691	1	+	NR_045956.1	4930405D11Rik
chr11	90883264	90883265	1	+	XR_001780292.1	LOC108167920
chr11	93098140	93098141	1	+	XM_006534319.3	Car10
chr11	93360190	93360191	1	+	XR_388957.3	Gm35002
chr11	93885849	93885850	1	+	XM_006531910.3	Mbtd1
chr11	93968600	93968601	1	+	XR_388959.2	Gm35198
chr11	93996059	93996060	1	+	XM_006534214.3	Spag9
chr11	94133241	94133242	1	+	XR_388963.3	B230206L02Rik
chr11	94211453	94211454	1	+	NM_009427.2	Tob1
chr11	94279620	94279621	1	+	XR_880149.2	Gm21885
chr11	94328000	94328001	1	+	NM_146024.1	Ankrd40
chr11	94507161	94507162	1	+	XR_388967.3	Gm35650
chr11	94565073	94565074	1	+	NM_007689.4	Chad
chr11	94629823	94629824	1	+	NM_133807.1	Lrrc59
chr11	94653769	94653770	1	+	XM_006534567.2	Mrpl27
chr11	94936223	94936224	1	+	NM_007742.4	Col1a1
chr11	94967592	94967593	1	+	NM_018792.2	Hils1
chr11	94991211	94991212	1	+	NM_172261.3	Ppp1r9b
chr11	95009757	95009758	1	+	XM_006533012.2	Samd14
chr11	95031007	95031008	1	+	XR_001780300.1	Gm11513
chr11	95120116	95120117	1	+	NM_010055.3	Dlx3
chr11	95145052	95145053	1	+	NR_040279.1	Dlx4os
chr11	95261528	95261529	1	+	NM_053093.1	Tac4
chr11	95322884	95322885	1	+	XR_001780304.1	LOC102640811
chr11	95337017	95337018	1	+	NM_172543.4	Fam117a
chr11	95384890	95384891	1	+	XM_006531985.1	Slc35b1
chr11	95414062	95414063	1	+	XM_006532692.2	Spop
chr11	95666956	95666957	1	+	NM_008831.4	Phb
chr11	95723585	95723586	1	+	NR_028263.1	B130006D01Rik
chr11	95749066	95749067	1	+	NM_201609.2	Zfp652
chr11	95776848	95776849	1	+	XR_880166.1	Gm38957
chr11	95824499	95824500	1	+	NM_153104.3	Phospho1
chr11	95842218	95842219	1	+	XM_006532231.3	Gngt2
chr11	95858816	95858817	1	+	NR_045187.1	4833417C18Rik
chr11	96024531	96024532	1	+	XM_006532225.3	Gip
chr11	96034889	96034890	1	+	XM_017314573.1	Snf8
chr11	96133785	96133786	1	+	NM_172799.4	Ttll6
chr11	96194360	96194361	1	+	NM_008267.3	Hoxb13
chr11	96203453	96203454	1	+	NR_108029.1	Gm11538
chr11	96251659	96251660	1	+	NR_037977.1	Gm53
chr11	96265163	96265164	1	+	NR_029721.1	Mir196a-1
chr11	96271329	96271330	1	+	NM_008270.2	Hoxb9
chr11	96279403	96279404	1	+	XM_017314296.1	Hoxb8
chr11	96286645	96286646	1	+	NM_010460.2	Hoxb7
chr11	96292709	96292710	1	+	XM_006532292.3	Hoxb6
chr11	96303511	96303512	1	+	NM_008268.2	Hoxb5
chr11	96307102	96307103	1	+	XM_006532290.3	Hoxb3
chr11	96317164	96317165	1	+	NR_029784.1	Mir10a
chr11	96318266	96318267	1	+	NM_010459.7	Hoxb4
chr11	96351631	96351632	1	+	NM_134032.2	Hoxb2
chr11	96365745	96365746	1	+	XM_006532280.1	Hoxb1
chr11	96464569	96464570	1	+	XM_017314839.1	Skap1
chr11	96626945	96626946	1	+	XR_388996.3	Gm38448
chr11	96788678	96788679	1	+	XM_006532099.2	Cbx1
chr11	96849875	96849876	1	+	NM_019877.2	Copz2
chr11	96850392	96850393	1	+	NR_029562.1	Mir152
chr11	96926174	96926175	1	+	XM_006533020.3	Prr15l
chr11	96944145	96944146	1	+	NR_003293.3	D030028A08Rik
chr11	96977700	96977701	1	+	XR_388997.3	Gm30809
chr11	97013568	97013569	1	+	NM_031183.2	Sp6
chr11	97029951	97029952	1	+	NM_146027.2	Scrn2
chr11	97041566	97041567	1	+	XM_006531959.1	Mrpl10
chr11	97050627	97050628	1	+	NM_001310509.1	Osbpl7
chr11	97063767	97063768	1	+	NR_106181.1	Mir8103
chr11	97280693	97280694	1	+	XR_001780312.1	Gm11592
chr11	97315715	97315716	1	+	NM_025927.4	Mrpl45
chr11	97362295	97362296	1	+	XM_006532529.2	Socs7
chr11	97404392	97404393	1	+	XM_006533867.2	Arhgap23
chr11	97598510	97598511	1	+	NR_045496.1	2410003L11Rik
chr11	97663411	97663412	1	+	NM_139311.2	Mllt6
chr11	97677059	97677060	1	+	NR_105892.1	Mir6927
chr11	97685464	97685465	1	+	XM_006533029.3	Cisd3
chr11	97703433	97703434	1	+	NM_011971.4	Psmb3
chr11	97744896	97744897	1	+	NR_106180.1	Mir8102
chr11	97799004	97799005	1	+	XM_006532341.1	Lasp1
chr11	97840779	97840780	1	+	NM_001080935.1	B230217C12Rik
chr11	98023079	98023080	1	+	XM_006532610.3	Rpl19
chr11	98202323	98202324	1	+	XM_006534108.3	Cdk12
chr11	98262605	98262606	1	+	NR_039579.1	Mir5119
