seqnames	start	end	width	strand	transcript_id	gene_name
chr12	39837192	39837193	1	-	NM_001173464.1	KIF21A
chr12	40013843	40013844	1	-	NM_005164.3	ABCD2
chr12	40499661	40499662	1	-	NM_052885.3	SLC2A13
chr12	42538673	42538674	1	-	NM_173601.1	GXYLT1
chr12	42632170	42632171	1	-	NR_135140.1	YAF2
chr12	42717661	42717662	1	-	NR_107005.1	MIR7851
chr12	42719932	42719933	1	-	NM_033114.3	ZCRB1
chr12	42877416	42877417	1	-	NM_001144881.1	PRICKLE1
chr12	43040300	43040301	1	-	NR_110042.1	LOC101927058
chr12	43945724	43945725	1	-	NM_025003.3	ADAMTS20
chr12	44152561	44152562	1	-	NM_001098615.1	PUS7L
chr12	44200178	44200179	1	-	NR_073472.1	TWF1
chr12	45269444	45269445	1	-	NM_001145109.1	NELL2
chr12	45444882	45444883	1	-	NM_001004329.2	DBX2
chr12	45459194	45459195	1	-	NR_026583.1	RACGAP1P
chr12	45609789	45609790	1	-	NR_037144.1	PLEKHA8P1
chr12	46121704	46121705	1	-	NR_028408.1	LINC00938
chr12	46384401	46384402	1	-	NM_004719.2	SCAF11
chr12	46660278	46660279	1	-	NM_001278389.1	SLC38A1
chr12	46766645	46766646	1	-	NM_018976.4	SLC38A2
chr12	47219780	47219781	1	-	NM_018018.4	SLC38A4
chr12	47473734	47473735	1	-	NM_181847.4	AMIGO2
chr12	47610226	47610227	1	-	NR_026544.1	PCED1B-AS1
chr12	47701182	47701183	1	-	NR_135024.1	LOC105369747
chr12	47758052	47758053	1	-	NR_039715.1	MIR4494
chr12	48099844	48099845	1	-	NM_024604.2	RPAP3
chr12	48119355	48119356	1	-	NM_001172439.1	ENDOU
chr12	48152181	48152182	1	-	NM_001098532.2	RAPGEF3
chr12	48213763	48213764	1	-	NM_015401.4	HDAC7
chr12	48298814	48298815	1	-	NM_001017536.1	VDR
chr12	48398285	48398286	1	-	NM_001844.4	COL2A1
chr12	48499775	48499776	1	-	NR_051992.1	SENP1
chr12	48551378	48551379	1	-	NM_001319296.1	ASB8
chr12	48597075	48597076	1	-	NM_001004134.1	OR10AD1
chr12	48744674	48744675	1	-	NM_152320.2	ZNF641
chr12	48963829	48963830	1	-	NM_002289.2	LALBA
chr12	49048301	49048302	1	-	NR_002968.1	SNORA2C
chr12	49048313	49048314	1	-	NR_031623.1	MIR1291
chr12	49050565	49050566	1	-	NR_002950.1	SNORA2A
chr12	49061376	49061377	1	-	NR_002951.1	SNORA2B
chr12	49076035	49076036	1	-	NM_017822.3	KANSL2
chr12	49110781	49110782	1	-	NM_001240.3	CCNT1
chr12	49165820	49165821	1	-	NR_039850.2	MIR4701
chr12	49182879	49182880	1	-	NM_015270.4	ADCY6
chr12	49245957	49245958	1	-	NM_004818.2	DDX23
chr12	49259653	49259654	1	-	NM_014470.3	RND1
chr12	49318664	49318665	1	-	NM_001143781.1	FKBP11
chr12	49351252	49351253	1	-	NM_001659.2	ARF3
chr12	49365641	49365642	1	-	NM_003394.3	WNT10B
chr12	49393088	49393089	1	-	NM_015086.1	DDN
chr12	49412531	49412532	1	-	NM_001206710.1	PRKAG1
chr12	49449107	49449108	1	-	NM_003482.3	KMT2D
chr12	49463808	49463809	1	-	NM_001303126.1	RHEBL1
chr12	49488602	49488603	1	-	NM_021044.3	DHH
chr12	49504683	49504684	1	-	NM_001300750.1	LMBR1L
chr12	49525304	49525305	1	-	NM_006082.2	TUBA1B
chr12	49583107	49583108	1	-	NM_001270399.1	TUBA1A
chr12	49718359	49718360	1	-	NR_120449.1	LOC101927267
chr12	49730971	49730972	1	-	NM_001008223.1	C1QL4
chr12	49960222	49960223	1	-	NM_001012300.1	MCRS1
chr12	49999410	49999411	1	-	NR_027450.1	FAM186B
chr12	50101197	50101198	1	-	NM_175736.4	FMNL3
chr12	50222208	50222209	1	-	NM_001037806.3	NCKAP5L
chr12	50236912	50236913	1	-	NM_181708.2	BCDIN3D
chr12	50297760	50297761	1	-	NM_012306.3	FAIM2
chr12	50305646	50305647	1	-	NR_026948.1	LOC283332
chr12	50356566	50356567	1	-	NR_110591.1	LOC101927318
chr12	50419340	50419341	1	-	NM_001126104.2	RACGAP1
chr12	50561316	50561317	1	-	NM_001331069.1	CERS5
chr12	50595316	50595317	1	-	NM_001243775.1	LIMA1
chr12	50627995	50627996	1	-	NR_031625.1	MIR1293
chr12	50790405	50790406	1	-	NM_001145475.1	FAM186A
chr12	51403053	51403054	1	-	NM_001174130.1	SLC11A2
chr12	51477437	51477438	1	-	NR_045072.1	CSRNP2
chr12	51566926	51566927	1	-	NM_005653.4	TFCP2
chr12	51591950	51591951	1	-	NM_002702.3	POU6F1
chr12	51663994	51663995	1	-	NM_001033873.1	SMAGP
chr12	51717982	51717983	1	-	NM_001290009.1	BIN2
chr12	51740463	51740464	1	-	NM_001971.5	CELA1
chr12	51785200	51785201	1	-	NM_007210.3	GALNT6
chr12	52225701	52225702	1	-	NM_001013690.4	FIGNL2
chr12	52585784	52585785	1	-	NM_001081492.1	KRT80
chr12	52604639	52604640	1	-	NM_001242696.1	C12orf80
chr12	52685299	52685300	1	-	NM_002281.3	KRT81
chr12	52715182	52715183	1	-	NM_002282.3	KRT83
chr12	52758406	52758407	1	-	NM_001300810.1	KRT85
chr12	52779417	52779418	1	-	NM_033045.3	KRT84
chr12	52800176	52800177	1	-	NM_033033.3	KRT82
chr12	52828110	52828111	1	-	NM_004693.2	KRT75
chr12	52845910	52845911	1	-	NM_005555.3	KRT6B
chr12	52867569	52867570	1	-	NM_173086.4	KRT6C
chr12	52887181	52887182	1	-	NM_005554.3	KRT6A
chr12	52914243	52914244	1	-	NM_000424.3	KRT5
chr12	52946931	52946932	1	-	NM_033448.2	KRT71
chr12	52967609	52967610	1	-	NM_175053.3	KRT74
chr12	52995322	52995323	1	-	NM_080747.2	KRT72
chr12	53012343	53012344	1	-	NM_175068.2	KRT73
chr12	53045959	53045960	1	-	NM_000423.2	KRT2
chr12	53074191	53074192	1	-	NM_006121.3	KRT1
chr12	53097247	53097248	1	-	NM_175078.2	KRT77
chr12	53171129	53171130	1	-	NM_015848.4	KRT76
chr12	53189892	53189893	1	-	NM_057088.2	KRT3
chr12	53207900	53207901	1	-	NM_002272.3	KRT4
chr12	53228077	53228078	1	-	NM_175834.2	KRT79
chr12	53242067	53242068	1	-	NM_001300814.1	KRT78
chr12	53298868	53298869	1	-	NM_002273.3	KRT8
chr12	53448222	53448223	1	-	NR_033854.1	LOC283335
chr12	53473204	53473205	1	-	NM_032840.2	SPRYD3
chr12	53558277	53558278	1	-	NM_001244706.1	CSAD
chr12	53601091	53601092	1	-	NM_000889.2	ITGB7
chr12	53614197	53614198	1	-	NM_001042728.2	RARG
chr12	53715412	53715413	1	-	NM_015665.5	AAAS
chr12	53729537	53729538	1	-	NM_152860.1	SP7
chr12	53893444	53893445	1	-	NM_001193511.1	MAP3K12
chr12	53901422	53901423	1	-	NM_001320296.1	NPFF
chr12	54019780	54019781	1	-	NM_001206683.1	ATF7
chr12	54069203	54069204	1	-	NM_001330269.1	ATP5G2
chr12	54121307	54121308	1	-	NM_020898.2	CALCOCO1
chr12	54145619	54145620	1	-	NR_104333.1	CISTR
chr12	54333427	54333428	1	-	NR_047507.1	HOXC13-AS
chr12	54362540	54362541	1	-	NR_003716.3	HOTAIR
chr12	54379303	54379304	1	-	NR_047506.1	HOXC-AS3
chr12	54390569	54390570	1	-	NR_047505.1	HOXC-AS2
chr12	54393794	54393795	1	-	NR_047504.1	HOXC-AS1
chr12	54475607	54475608	1	-	NR_026658.1	LOC100240735
chr12	54582741	54582742	1	-	NM_001243790.1	SMUG1
chr12	54625260	54625261	1	-	NR_039851.1	MIR3198-2
chr12	54653329	54653330	1	-	NM_001127322.1	CBX5
chr12	54689563	54689564	1	-	NM_006163.2	NFE2
chr12	54758270	54758271	1	-	NM_020370.2	GPR84
chr12	54778514	54778515	1	-	NM_015481.2	ZNF385A
chr12	54813050	54813051	1	-	NM_002205.4	ITGA5
chr12	54867386	54867387	1	-	NM_144594.2	GTSF1
chr12	54982443	54982444	1	-	NM_006741.3	PPP1R1A
chr12	55004246	55004247	1	-	NR_003039.3	GLYCAM1
chr12	55028663	55028664	1	-	NM_033277.1	LACRT
chr12	55042277	55042278	1	-	NM_001300854.1	DCD
chr12	55367516	55367517	1	-	NM_014796.2	TESPA1
chr12	55689016	55689017	1	-	NM_001005493.1	OR6C6
chr12	55863922	55863923	1	-	NM_001005499.1	OR6C70
chr12	56101686	56101687	1	-	NM_001144996.1	ITGA7
chr12	56121572	56121573	1	-	NM_001257401.1	CD63
chr12	56211540	56211541	1	-	NR_026723.1	SARNP
chr12	56223420	56223421	1	-	NM_032364.5	DNAJC14
chr12	56236767	56236768	1	-	NM_002429.5	MMP19
chr12	56320909	56320910	1	-	NM_001143853.1	PYM1
chr12	56359846	56359847	1	-	NM_001200054.1	PMEL
chr12	56418875	56418876	1	-	NR_135023.1	LOC105369781
chr12	56583358	56583359	1	-	NM_001330288.1	SMARCC2
chr12	56615485	56615486	1	-	NM_001242826.1	RNF41
chr12	56652143	56652144	1	-	NM_173595.3	ANKRD52
chr12	56694175	56694176	1	-	NM_004077.2	CS
chr12	56710128	56710129	1	-	NM_014255.5	CNPY2
chr12	56727533	56727534	1	-	NM_001127460.2	PAN2
chr12	56754037	56754038	1	-	NM_005419.3	STAT2
chr12	56756583	56756584	1	-	NM_001638.2	APOF
chr12	56843249	56843250	1	-	NM_003920.4	TIMELESS
chr12	56848435	56848436	1	-	NM_012064.3	MIP
chr12	56882198	56882199	1	-	NM_001280796.1	GLS2
chr12	57024115	57024116	1	-	NM_001300905.1	BAZ2A
chr12	57037538	57037539	1	-	NR_003046.1	SNORD59B
chr12	57038885	57038886	1	-	NR_002737.1	SNORD59A
chr12	57039852	57039853	1	-	NM_001686.3	ATP5B
chr12	57081781	57081782	1	-	NR_104219.1	PTGES3
chr12	57119076	57119077	1	-	NM_001113201.2	NACA
chr12	57146146	57146147	1	-	NM_000946.2	PRIM1
chr12	57328189	57328190	1	-	NM_148897.2	SDR9C7
chr12	57353158	57353159	1	-	NM_003708.4	RDH16
chr12	57400297	57400298	1	-	NM_014830.2	ZBTB39
chr12	57410344	57410345	1	-	NR_135164.1	TAC3
chr12	57443901	57443902	1	-	NM_005379.3	MYO1A
chr12	57472574	57472575	1	-	NM_001130963.1	NEMP1
chr12	57504089	57504090	1	-	NM_001178079.1	STAT6
chr12	57541402	57541403	1	-	NR_131938.1	LRP1-AS
chr12	57634545	57634546	1	-	NM_020142.3	NDUFA4L2
chr12	57644976	57644977	1	-	NM_145064.2	STAC3
chr12	57735228	57735229	1	-	NM_001330122.1	R3HDM2
chr12	57871981	57871982	1	-	NM_001319851.1	ARHGAP9
chr12	57913042	57913043	1	-	NR_030346.1	MIR616
chr12	57914300	57914301	1	-	NM_001195056.1	DDIT3
chr12	57940642	57940643	1	-	NM_001348065.1	DCTN2
chr12	58015686	58015687	1	-	NR_120450.1	LOC101927583
chr12	58026464	58026465	1	-	NM_001276468.1	B4GALNT1
chr12	58132029	58132030	1	-	NM_001122772.2	AGAP2
chr12	58142465	58142466	1	-	NR_106817.1	MIR6759
chr12	58146230	58146231	1	-	NM_000075.3	CDK4
chr12	58160976	58160977	1	-	NM_000785.3	CYP27B1
chr12	58165914	58165915	1	-	NM_005371.5	METTL1
chr12	58209852	58209853	1	-	NM_006576.3	AVIL
chr12	58218475	58218476	1	-	NR_029847.1	MIR26A2
chr12	58240747	58240748	1	-	NM_005730.3	CTDSP2
chr12	58329947	58329948	1	-	NR_038269.1	LOC100506844
chr12	59175498	59175499	1	-	NR_120452.1	LOC101927653
chr12	59313327	59313328	1	-	NM_001136051.2	LRIG3
chr12	62586620	62586621	1	-	NM_178539.4	FAM19A2
chr12	62997214	62997215	1	-	NR_121682.1	LINC01465
chr12	63328665	63328666	1	-	NM_020700.1	PPM1H
chr12	63546590	63546591	1	-	NM_000706.4	AVPR1A
chr12	64062354	64062355	1	-	NM_173812.4	DPY19L2
chr12	64215936	64215937	1	-	NR_126167.1	TMEM5-AS1
chr12	64616076	64616077	1	-	NM_001300940.1	C12orf66
chr12	64784345	64784346	1	-	NM_001170633.1	C12orf56
chr12	65016385	65016386	1	-	NR_037515.1	MIR548Z
chr12	65153226	65153227	1	-	NM_002076.3	GNS
chr12	65515346	65515347	1	-	NM_007191.4	WIF1
chr12	65951091	65951092	1	-	NR_135033.1	LOC105369187
chr12	66036152	66036153	1	-	NR_120431.1	LOC100507065
chr12	66220754	66220755	1	-	NR_026825.2	RPSAP52
chr12	66275358	66275359	1	-	NR_120478.1	LOC100129940
chr12	66417506	66417507	1	-	NR_106722.1	MIR6074
chr12	66524533	66524534	1	-	NM_032338.3	LLPH
chr12	66563852	66563853	1	-	NM_001282606.1	TMBIM4
chr12	67072925	67072926	1	-	NM_021150.3	GRIP1
chr12	67490064	67490065	1	-	NR_120490.1	LOC102724421
chr12	68123255	68123256	1	-	NR_110063.1	LOC101927901
chr12	68553521	68553522	1	-	NM_000619.2	IFNG
chr12	68619571	68619572	1	-	NM_018402.1	IL26
chr12	68647281	68647282	1	-	NM_020525.4	IL22
chr12	68726161	68726162	1	-	NM_017440.4	MDM1
chr12	68845264	68845265	1	-	NR_120458.1	LOC100507195
chr12	69021155	69021156	1	-	NR_033335.1	SNORA70G
chr12	69080639	69080640	1	-	NR_038930.1	LOC100507250
chr12	69199274	69199275	1	-	NR_073494.1	LOC100130075
chr12	69326979	69326980	1	-	NM_198320.3	CPM
chr12	69666998	69666999	1	-	NR_031692.1	MIR1279
chr12	69978603	69978604	1	-	NR_037475.1	MIR3913-1
chr12	70004942	70004943	1	-	NM_201550.3	LRRC10
chr12	70083057	70083058	1	-	NM_152439.3	BEST3
chr12	70132348	70132349	1	-	NR_110072.1	LOC101928002
chr12	70637140	70637141	1	-	NR_120460.1	LINC01481
chr12	71003804	71003805	1	-	NM_002837.5	PTPRB
chr12	71148388	71148389	1	-	NM_130846.2	PTPRR
chr12	71551779	71551780	1	-	NM_004616.2	TSPAN8
chr12	72057749	72057750	1	-	NM_144982.4	ZFC3H1
chr12	72244763	72244764	1	-	NR_024072.2	MRS2P2
chr12	72667289	72667290	1	-	NR_026837.1	TRHDE-AS1
chr12	74686411	74686412	1	-	NR_038300.1	LOC100507377
chr12	75603528	75603529	1	-	NM_001260497.1	KCNC2
chr12	75723836	75723837	1	-	NM_032606.3	CAPS2
chr12	75905418	75905419	1	-	NM_007043.6	KRR1
chr12	76425556	76425557	1	-	NM_007350.3	PHLDA1
chr12	76478813	76478814	1	-	NM_004537.6	NAP1L1
chr12	76742222	76742223	1	-	NM_024685.3	BBS10
chr12	76816872	76816873	1	-	NM_001319655.1	OSBPL8
chr12	77272820	77272821	1	-	NM_001321.2	CSRP2
chr12	77459360	77459361	1	-	NM_203394.2	E2F7
chr12	78753526	78753527	1	-	NR_135021.1	LOC105369860
chr12	80084790	80084791	1	-	NM_002583.2	PAWR
chr12	80307691	80307692	1	-	NM_001143886.1	PPP1R12A
chr12	81226408	81226409	1	-	NR_030348.1	MIR617
chr12	81329612	81329613	1	-	NR_030349.1	MIR618
chr12	81331694	81331695	1	-	NR_136888.1	LIN7A
chr12	81763193	81763194	1	-	NM_001220480.2	PPFIA2
chr12	82752199	82752200	1	-	NM_014167.4	CCDC59
chr12	85306608	85306609	1	-	NM_182767.5	SLC6A15
chr12	85430055	85430056	1	-	NM_001100917.1	TSPAN19
chr12	86230318	86230319	1	-	NM_005447.3	RASSF9
chr12	87232681	87232682	1	-	NM_013244.3	MGAT4C
chr12	88178488	88178489	1	-	NR_033410.1	MKRN9P
chr12	88423176	88423177	1	-	NM_152589.1	C12orf50
chr12	88535993	88535994	1	-	NM_025114.3	CEP290
chr12	88974250	88974251	1	-	NM_000899.4	KITLG
chr12	89413469	89413470	1	-	NR_038385.1	LOC728084
chr12	89746636	89746637	1	-	NM_001946.3	DUSP6
chr12	89918583	89918584	1	-	NM_003774.4	GALNT4
chr12	89919344	89919345	1	-	NM_001199777.1	POC1B
chr12	89920039	89920040	1	-	NM_001199781.1	POC1B-GALNT4
chr12	90049844	90049845	1	-	NM_001001323.1	ATP2B1
chr12	91348924	91348925	1	-	NR_130711.1	CCER1
chr12	91398803	91398804	1	-	NM_004950.4	EPYC
chr12	91452131	91452132	1	-	NM_007035.3	KERA
chr12	91505542	91505543	1	-	NM_002345.3	LUM
chr12	91572423	91572424	1	-	NM_133506.3	DCN
chr12	92535489	92535490	1	-	NR_046159.2	LINC01619
chr12	92539673	92539674	1	-	NM_001731.2	BTG1
chr12	92821924	92821925	1	-	NM_001025232.1	CLLU1OS
chr12	93323107	93323108	1	-	NM_003566.3	EEA1
chr12	93771512	93771513	1	-	NR_040096.1	LOC643339
chr12	93836026	93836027	1	-	NM_003348.3	UBE2N
chr12	93965174	93965175	1	-	NR_038263.1	SOCS2-AS1
chr12	94131599	94131600	1	-	NR_110092.1	LOC101928731
chr12	94337382	94337383	1	-	NR_135017.1	LOC105369911
chr12	94853764	94853765	1	-	NM_001346457.1	CEP83
chr12	94965128	94965129	1	-	NR_106998.1	MIR7844
chr12	95009927	95009928	1	-	NM_001301036.1	TMCC3
chr12	95397489	95397490	1	-	NM_018838.4	NDUFA12
chr12	95467404	95467405	1	-	NM_003297.3	NR2C1
chr12	95611240	95611241	1	-	NM_018351.3	FGD6
chr12	95942048	95942049	1	-	NM_001278393.1	USP44
chr12	96183973	96183974	1	-	NM_001329702.1	NTN4
chr12	96252617	96252618	1	-	NR_135014.1	LOC105369921
chr12	96336428	96336429	1	-	NM_182496.2	CCDC38
chr12	96390143	96390144	1	-	NM_002108.3	HAL
chr12	96429439	96429440	1	-	NM_000895.2	LTA4H
chr12	96794366	96794367	1	-	NM_001170464.2	CDK17
chr12	98147376	98147377	1	-	NR_077241.1	LOC643711
chr12	98332899	98332900	1	-	NR_039716.1	MIR4495
chr12	98389226	98389227	1	-	NR_036189.1	MIR4303
chr12	98850923	98850924	1	-	NR_033801.1	SLC9A7P1
chr12	98897633	98897634	1	-	NR_038383.1	LOC643770
chr12	98910004	98910005	1	-	NR_027157.1	TMPO-AS1
chr12	99038829	99038830	1	-	NM_201612.2	IKBIP
chr12	99288674	99288675	1	-	NM_001204081.1	ANKS1B
chr12	100536642	100536643	1	-	NM_015054.1	UHRF1BP1L
chr12	100567121	100567122	1	-	NR_036632.1	GOLGA2P5
chr12	100660857	100660858	1	-	NR_135073.1	DEPDC4
chr12	101604016	101604017	1	-	NM_145913.3	SLC5A8
chr12	101801598	101801599	1	-	NM_001177.5	ARL1
chr12	102133250	102133251	1	-	NM_001177949.1	SYCP3
chr12	102224645	102224646	1	-	NM_024312.4	GNPTAB
chr12	102455902	102455903	1	-	NM_016053.3	WASHC3
chr12	102513909	102513910	1	-	NM_024057.3	NUP37
chr12	102591623	102591624	1	-	NM_002674.3	PMCH
chr12	102872429	102872430	1	-	NM_001111284.1	IGF1
chr12	103218177	103218178	1	-	NR_033855.1	LINC00485
chr12	103311381	103311382	1	-	NM_000277.1	PAH
chr12	103889788	103889789	1	-	NR_103526.1	C12orf42
chr12	104234975	104234976	1	-	NM_001031701.2	NT5DC3
chr12	104323989	104323990	1	-	NR_027249.1	TTC41P
chr12	104350993	104350994	1	-	NM_001135570.1	C12orf73
chr12	104457955	104457956	1	-	NM_031302.4	GLT8D2
chr12	104532040	104532041	1	-	NM_006166.3	NFYB
chr12	105322472	105322473	1	-	NM_032148.3	SLC41A2
chr12	105478341	105478342	1	-	NM_001034173.3	ALDH1L2
chr12	105501420	105501421	1	-	NR_121211.1	LOC414300
chr12	105627183	105627184	1	-	NM_001251905.1	APPL2
chr12	105720795	105720796	1	-	NR_131986.1	KCCAT198
chr12	106533811	106533812	1	-	NM_014840.2	NUAK1
chr12	106641713	106641714	1	-	NM_006825.3	CKAP4
chr12	107078478	107078479	1	-	NR_038912.1	LOC100505978
chr12	107168609	107168610	1	-	NR_040246.1	LOC100287944
chr12	107380944	107380945	1	-	NM_001033050.2	MTERF2
chr12	107487635	107487636	1	-	NM_004075.4	CRY1
chr12	108154914	108154915	1	-	NM_012406.3	PRDM4
chr12	108297548	108297549	1	-	NR_037629.1	LOC728739
chr12	108714439	108714440	1	-	NM_001142345.1	CMKLR1
chr12	108867466	108867467	1	-	NR_120483.1	LINC01498
chr12	108955165	108955166	1	-	NM_014706.3	SART3
chr12	108991894	108991895	1	-	NM_181724.2	TMEM119
chr12	109025854	109025855	1	-	NM_001206609.1	SELPLG
chr12	109096774	109096775	1	-	NM_001105237.2	CORO1C
chr12	109221327	109221328	1	-	NM_001161331.1	SSH1
chr12	109230782	109230783	1	-	NR_030350.1	MIR619
chr12	109459045	109459046	1	-	NM_018711.4	SVOP
chr12	109491770	109491771	1	-	NR_038996.1	USP30-AS1
chr12	109531293	109531294	1	-	NM_001145374.1	ALKBH2
chr12	109747025	109747026	1	-	NM_213596.2	FOXN4
chr12	109797293	109797294	1	-	NR_120462.1	LINC01486
chr12	109915349	109915350	1	-	NM_001317395.1	KCTD10
chr12	110011358	110011359	1	-	NR_038118.1	MMAB
chr12	110211292	110211293	1	-	NR_026661.2	FAM222A-AS1
chr12	110252601	110252602	1	-	NM_001177431.1	TRPV4
chr12	110318293	110318294	1	-	NM_016433.3	GLTP
chr12	110434194	110434195	1	-	NM_001135213.2	GIT2
chr12	110505500	110505501	1	-	NM_207435.2	C12orf76
chr12	110841535	110841536	1	-	NM_016238.2	ANAPC7
chr12	110888216	110888217	1	-	NM_001278556.1	ARPC3
chr12	110906089	110906090	1	-	NM_001164373.1	GPN3
chr12	110939945	110939946	1	-	NM_001282150.1	VPS29
chr12	111021064	111021065	1	-	NM_139283.1	PPTC7
chr12	111126962	111126963	1	-	NM_032369.3	HVCN1
chr12	111180783	111180784	1	-	NM_002710.3	PPP1CC
chr12	111358404	111358405	1	-	NM_000432.3	MYL2
chr12	111395622	111395623	1	-	NR_135001.1	LOC105369980
chr12	111806925	111806926	1	-	NM_001177996.1	FAM109A
chr12	112037477	112037478	1	-	NM_001310121.1	ATXN2
chr12	112123800	112123801	1	-	NM_006768.4	BRAP
chr12	112280706	112280707	1	-	NR_015404.1	MAPKAPK5-AS1
chr12	112451023	112451024	1	-	NM_001294314.1	TMEM116
chr12	112475519	112475520	1	-	NR_037430.1	MIR3657
chr12	112546635	112546636	1	-	NM_024953.3	NAA25
chr12	112601125	112601126	1	-	NR_106921.1	MIR6861
chr12	112819896	112819897	1	-	NM_001109662.3	HECTD4
chr12	112847123	112847124	1	-	NM_001320140.1	RPL6
chr12	113132981	113132982	1	-	NR_031631.1	MIR1302-1
chr12	113573404	113573405	1	-	NM_001301202.1	RASAL1
chr12	113596982	113596983	1	-	NR_106956.1	MIR7106
chr12	113623284	113623285	1	-	NM_001111322.1	DDX54
chr12	113658899	113658900	1	-	NM_001330452.1	IQCD
chr12	113772973	113772974	1	-	NM_001330466.1	SLC8B1
chr12	113841692	113841693	1	-	NM_006843.2	SDS
chr12	113909877	113909878	1	-	NM_022363.2	LHX5
chr12	114211488	114211489	1	-	NR_110026.1	LINC01234
chr12	114404176	114404177	1	-	NM_001146699.1	RBM19
chr12	114843968	114843969	1	-	NM_181486.2	TBX5
chr12	115121969	115121970	1	-	NM_016569.3	TBX3
chr12	116586459	116586460	1	-	NR_030351.1	MIR620
chr12	116714991	116714992	1	-	NM_015335.4	MED13L
chr12	116866123	116866124	1	-	NR_039683.1	MIR4472-2
chr12	117175875	117175876	1	-	NM_024738.2	C12orf49
chr12	117319232	117319233	1	-	NR_073189.1	HRK
chr12	117425142	117425143	1	-	NR_103809.1	LOC100506551
chr12	117537251	117537252	1	-	NR_031766.2	TESC
chr12	117628300	117628301	1	-	NM_033624.2	FBXO21
chr12	117742857	117742858	1	-	NM_001204213.1	NOS1
chr12	118406028	118406029	1	-	NM_173598.4	KSR2
chr12	118499016	118499017	1	-	NM_018639.4	WSB2
chr12	118541810	118541811	1	-	NM_019086.5	VSIG10
chr12	118628367	118628368	1	-	NM_001346494.1	TAOK3
chr12	119199484	119199485	1	-	NR_134998.1	LOC105370014
chr12	119271341	119271342	1	-	NR_134997.1	LOC105370016
chr12	119614289	119614290	1	-	NR_134996.1	LOC105370024
chr12	119741185	119741186	1	-	NR_024246.2	LINC00934
chr12	120151529	120151530	1	-	NR_031589.1	MIR1178
chr12	120315095	120315096	1	-	NM_001206999.1	CIT
chr12	120554643	120554644	1	-	NM_006861.6	RAB35
chr12	120593303	120593304	1	-	NR_039719.1	MIR4498
chr12	120632513	120632514	1	-	NM_006836.1	GCN1
chr12	120639014	120639015	1	-	NM_053275.3	RPLP0
chr12	120687964	120687965	1	-	NM_025157.4	PXN
chr12	120729706	120729707	1	-	NR_003137.2	RNU4-2
chr12	120731040	120731041	1	-	NR_003925.1	RNU4-1
chr12	120765592	120765593	1	-	NM_000928.2	PLA2G1B
chr12	120806983	120806984	1	-	NM_002442.3	MSI1
chr12	120884215	120884216	1	-	NM_016399.2	TRIAP1
chr12	120907558	120907559	1	-	NM_003769.2	SRSF9
chr12	120933749	120933750	1	-	NR_038854.1	NRAV
chr12	120966964	120966965	1	-	NM_032314.3	COQ5
chr12	121019197	121019198	1	-	NM_015918.3	POP5
chr12	121342155	121342156	1	-	NM_139015.4	SPPL3
chr12	121410095	121410096	1	-	NR_024345.1	HNF1A-AS1
chr12	121454305	121454306	1	-	NM_001286198.1	C12orf43
chr12	121477045	121477046	1	-	NM_003733.3	OASL
chr12	121712388	121712389	1	-	NM_001270486.1	CAMKK2
chr12	121790265	121790266	1	-	NM_016237.4	ANAPC5
chr12	121882155	121882156	1	-	NR_106957.1	MIR7107
chr12	122018364	122018365	1	-	NM_001005366.1	KDM2B
chr12	122107560	122107561	1	-	NM_173855.4	MORN3
chr12	122231594	122231595	1	-	NM_019034.2	RHOF
chr12	122241390	122241391	1	-	NR_002809.2	LINC01089
chr12	122296769	122296770	1	-	NM_002150.2	HPD
chr12	122658746	122658747	1	-	NM_001014336.1	IL31
chr12	122710397	122710398	1	-	NM_001278304.1	DIABLO
chr12	122751068	122751069	1	-	NM_022916.4	VPS33A
chr12	122907116	122907117	1	-	NM_001247997.1	CLIP1
chr12	122985620	122985621	1	-	NM_017612.4	ZCCHC8
chr12	123011560	123011561	1	-	NR_036435.1	RSRC2
chr12	123187904	123187905	1	-	NM_177551.3	HCAR2
chr12	123201439	123201440	1	-	NM_006018.2	HCAR3
chr12	123215129	123215130	1	-	NM_032554.3	HCAR1
chr12	123380712	123380713	1	-	NM_024667.2	VPS37B
chr12	123451056	123451057	1	-	NM_001243014.1	ABCB9
chr12	123495275	123495276	1	-	NR_036187.1	MIR4304
chr12	123594975	123594976	1	-	NM_020845.2	PITPNM2
chr12	123717785	123717786	1	-	NR_103517.1	MPHOSPH9
chr12	123752801	123752802	1	-	NM_001270434.1	CDK2AP1
chr12	123849390	123849391	1	-	NR_107039.1	MIR8072
chr12	123849756	123849757	1	-	NM_001167856.2	SBNO1
chr12	123921280	123921281	1	-	NM_145058.2	RILPL2
chr12	124004773	124004774	1	-	NM_001319244.1	RILPL1
chr12	124068874	124068875	1	-	NR_110049.2	LOC101927415
chr12	124118323	124118324	1	-	NM_001414.3	EIF2B1
chr12	124456637	124456638	1	-	NM_001304960.1	CCDC92
chr12	124821788	124821789	1	-	NR_106940.1	MIR6880
chr12	125052010	125052011	1	-	NM_006312.5	NCOR2
chr12	125348519	125348520	1	-	NM_005505.4	SCARB1
chr12	125399587	125399588	1	-	NM_021009.6	UBC
chr12	125473667	125473668	1	-	NM_032656.3	DHX37
chr12	125511969	125511970	1	-	NR_110375.1	THRIL
chr12	126467920	126467921	1	-	NR_034132.1	LINC00939
