seqnames	start	end	width	strand	transcript_id	gene_name
chr12	89222378	89222379	1	+	XR_945169.1	LOC105378255
chr12	89708954	89708955	1	+	NR_028138.1	LINC00936
chr12	89712236	89712237	1	+	XR_001749247.1	LOC107984543
chr12	89920131	89920132	1	+	XR_001749246.1	LOC105369890
chr12	89947692	89947693	1	+	NR_135019.1	LOC105369891
chr12	90253824	90253825	1	+	XR_945183.1	LOC105369892
chr12	90293317	90293318	1	+	NR_135018.1	LOC105369893
chr12	90593568	90593569	1	+	XR_001749248.1	LOC102724834
chr12	90918022	90918023	1	+	NR_038868.1	LINC00615
chr12	91309355	91309356	1	+	XR_001749252.1	LOC107984544
chr12	91325135	91325136	1	+	XR_001749250.1	LOC105369897
chr12	91875302	91875303	1	+	XR_945201.1	LOC105369900
chr12	92146084	92146085	1	+	NR_135037.1	LOC101928617
chr12	92272634	92272635	1	+	XR_945207.2	LOC105369903
chr12	92349208	92349209	1	+	XR_945203.2	LOC105369902
chr12	92389734	92389735	1	+	XR_001749160.1	LOC107984467
chr12	92421530	92421531	1	+	NR_027933.1	CLLU1
chr12	92466439	92466440	1	+	XR_110328.6	LOC100507616
chr12	92505308	92505309	1	+	XR_001749260.1	LOC105369904
chr12	92557231	92557232	1	+	XR_001749261.1	LOC105369905
chr12	92702842	92702843	1	+	NM_001037671.3	C12orf74
chr12	92736488	92736489	1	+	NM_001004330.2	PLEKHG7
chr12	92989814	92989815	1	+	XR_945212.2	LOC105369906
chr12	93089009	93089010	1	+	XR_945213.2	LOC105369907
chr12	93096199	93096200	1	+	XR_945216.1	LOC105369908
chr12	93174365	93174366	1	+	NR_120492.1	LOC102724933
chr12	93317482	93317483	1	+	XR_001749262.1	LOC105369909
chr12	93377922	93377923	1	+	NM_019094.5	NUDT4
chr12	93467489	93467490	1	+	NM_014050.3	MRPL42
chr12	93569821	93569822	1	+	NM_003877.4	SOCS2
chr12	93677341	93677342	1	+	XM_017020142.1	CRADD
chr12	94041085	94041086	1	+	XR_945223.2	LOC105369913
chr12	94148695	94148696	1	+	XM_011537731.2	PLXNC1
chr12	94460002	94460003	1	+	NR_027035.1	CEP83-AS1
chr12	94472316	94472317	1	+	XR_945224.2	LOC102724960
chr12	94561788	94561789	1	+	NR_049885.1	MIR5700
chr12	94648481	94648482	1	+	XM_011539068.2	LOC105369914
chr12	94834397	94834398	1	+	NR_030171.1	MIR492
chr12	94834453	94834454	1	+	NR_036685.1	KRT19P2
chr12	95217745	95217746	1	+	XM_017019597.1	VEZT
chr12	95308419	95308420	1	+	NR_029895.1	MIR331
chr12	95309922	95309923	1	+	NR_037456.1	MIR3685
chr12	95474045	95474046	1	+	NM_001317183.1	METAP2
chr12	95649254	95649255	1	+	NR_077225.1	PGAM1P5
chr12	95803096	95803097	1	+	NR_135016.1	LOC105369920
chr12	95858930	95858931	1	+	NM_003095.2	SNRPF
chr12	95943292	95943293	1	+	NM_152435.2	AMDHD1
chr12	95996503	95996504	1	+	XR_001749275.1	LOC102723340
chr12	96096042	96096043	1	+	XR_945238.2	LOC105369923
chr12	96194381	96194382	1	+	NM_005230.3	ELK3
chr12	96489565	96489566	1	+	XM_011539084.2	CFAP54
chr12	96907221	96907222	1	+	XM_017018802.1	NEDD1
chr12	97185079	97185080	1	+	XR_945250.2	LOC105369928
chr12	97270020	97270021	1	+	XR_945255.2	LOC105369930
chr12	97465020	97465021	1	+	NR_024037.1	RMST
chr12	97491908	97491909	1	+	NR_031653.1	MIR1251
chr12	97563811	97563812	1	+	NR_029678.1	MIR135A2
chr12	98293898	98293899	1	+	XR_945256.2	LOC105369932
chr12	98515572	98515573	1	+	NM_003276.2	TMPO
chr12	98593624	98593625	1	+	NM_002635.3	SLC25A3
chr12	98599634	98599635	1	+	NR_003015.1	SNORA53
chr12	98645140	98645141	1	+	XR_429095.3	APAF1
chr12	99093358	99093359	1	+	NR_110095.1	LOC101928937
chr12	99647749	99647750	1	+	NM_153364.3	FAM71C
chr12	100189883	100189884	1	+	NR_031728.1	MIR1827
chr12	100200086	100200087	1	+	NM_022496.4	ACTR6
chr12	100267136	100267137	1	+	XM_017019620.1	SCYL2
chr12	100357078	100357079	1	+	NM_001145288.1	SLC17A8
chr12	100473772	100473773	1	+	NM_001206978.1	NR1H4
chr12	100573660	100573661	1	+	NM_001303130.1	GAS2L3
chr12	100717456	100717457	1	+	XM_011537918.2	ANO4
chr12	101280126	101280127	1	+	NM_014503.2	UTP20
chr12	101475275	101475276	1	+	XM_006719239.3	SPIC
chr12	101526353	101526354	1	+	XR_945261.1	LOC105369935
chr12	101594848	101594849	1	+	XM_017019322.1	MYBPC1
chr12	101697638	101697639	1	+	NM_020244.2	CHPT1
chr12	101877326	101877327	1	+	XM_005269005.2	DRAM1
chr12	102120170	102120171	1	+	NM_001319996.1	PARPBP
chr12	102279573	102279574	1	+	XR_001749285.1	LOC105369942
chr12	102481936	102481937	1	+	XR_001749289.1	LOC105369944
chr12	102957673	102957674	1	+	NM_004316.3	ASCL1
chr12	103151841	103151842	1	+	NR_126333.1	LOC101929058
chr12	103496039	103496040	1	+	NR_135004.1	LOC105369945
chr12	103547793	103547794	1	+	NR_110103.1	LOC101929084
chr12	103587249	103587250	1	+	XM_017019585.1	STAB2
chr12	103841416	103841417	1	+	XR_001749292.1	LOC107984433
chr12	103930333	103930334	1	+	NM_003299.2	HSP90B1
chr12	103930424	103930425	1	+	NR_037425.1	MIR3652
chr12	103965814	103965815	1	+	NM_003211.4	TDG
chr12	104064457	104064458	1	+	XM_017019242.1	HCFC2
chr12	104140230	104140231	1	+	XR_945286.2	LOC105369947
chr12	104169971	104169972	1	+	XR_945288.2	LOC105369948
chr12	104215778	104215779	1	+	NM_001093771.2	TXNRD1
chr12	104303731	104303732	1	+	NM_001008394.2	EID3
chr12	104377074	104377075	1	+	XR_001749295.1	LOC105369949
chr12	104456913	104456914	1	+	NM_001173982.1	CHST11
chr12	104591632	104591633	1	+	NR_037487.1	MIR3922
chr12	104864983	104864984	1	+	XR_945290.2	LOC105369950
chr12	104986319	104986320	1	+	NM_152318.2	C12orf45
chr12	105107713	105107714	1	+	XM_011538077.2	KIAA1033
chr12	105198923	105198924	1	+	XR_001749296.1	LOC105369953
chr12	105330635	105330636	1	+	NM_001145199.1	C12orf75
chr12	105372113	105372114	1	+	XR_945302.2	LOC105369957
chr12	105426784	105426785	1	+	XR_945295.2	LOC105369955
chr12	105491813	105491814	1	+	XR_001749300.1	LOC105369958
chr12	105704202	105704203	1	+	NR_110108.1	CASC18
chr12	105783799	105783800	1	+	XR_945310.2	LOC105369960
chr12	106302025	106302026	1	+	XM_017019131.1	TCP11L2
chr12	106357657	106357658	1	+	NM_018082.5	POLR3B
chr12	106582906	106582907	1	+	NM_213594.2	RFX4
chr12	106774284	106774285	1	+	XM_011538527.2	RIC8B
chr12	106955534	106955535	1	+	XM_017020198.1	TMEM263
chr12	107317167	107317168	1	+	XM_017018807.1	BTBD11
chr12	107685731	107685732	1	+	NM_007062.2	PWP1
chr12	107736554	107736555	1	+	NR_120474.1	LOC101929162
chr12	107774384	107774385	1	+	NM_203436.2	ASCL4
chr12	107912744	107912745	1	+	XR_945321.2	LOC105369964
chr12	108129342	108129343	1	+	XM_017020252.1	WSCD2
chr12	108515273	108515274	1	+	NM_007076.2	FICD
chr12	108561462	108561463	1	+	XM_011538101.2	ISCU
chr12	108628343	108628344	1	+	XR_945327.2	LOC105369968
chr12	108635809	108635810	1	+	NR_039717.1	MIR4496
chr12	108733408	108733409	1	+	XR_945328.2	LOC105369969
chr12	108811334	108811335	1	+	XR_429186.3	LOC101929204
chr12	108880072	108880073	1	+	XM_011538004.2	DAO
chr12	108983754	108983755	1	+	XR_945331.2	LOC105378256
chr12	109023088	109023089	1	+	NM_001301175.1	USP30
chr12	109097593	109097594	1	+	NM_080911.2	UNG
chr12	109112665	109112666	1	+	XM_011538265.2	ACACB
chr12	109388276	109388277	1	+	XM_017019207.1	MYO1H
chr12	109477409	109477410	1	+	XM_017020196.1	UBE3B
chr12	109573284	109573285	1	+	XM_011538372.2	MVK
chr12	109714381	109714382	1	+	NM_032829.2	FAM222A
chr12	109833347	109833348	1	+	NR_039718.1	MIR4497
chr12	109880666	109880667	1	+	XM_011538837.2	TCHP
chr12	109999168	109999169	1	+	XM_005253984.1	ANKRD13A
chr12	110124334	110124335	1	+	NM_031473.3	IFT81
chr12	110281226	110281227	1	+	NM_001681.3	ATP2A2
chr12	110468423	110468424	1	+	XM_005253875.4	FAM216A
chr12	110501654	110501655	1	+	XM_017018880.1	RAD9B
chr12	110614026	110614027	1	+	NM_001319682.1	TCTN1
chr12	110844488	110844489	1	+	XM_011538001.2	CCDC63
chr12	110936601	110936602	1	+	NR_036513.1	LINC01405
chr12	111034023	111034024	1	+	NM_015267.3	CUX2
chr12	111304141	111304142	1	+	NR_106818.1	MIR6760
chr12	111396829	111396830	1	+	XR_945342.1	LOC105369984
chr12	111405105	111405106	1	+	XM_011537720.2	SH2B3
chr12	111686052	111686053	1	+	NM_025247.5	ACAD10
chr12	111766886	111766887	1	+	NM_001204889.1	ALDH2
chr12	111799833	111799834	1	+	NR_106819.1	MIR6761
chr12	111842227	111842228	1	+	NM_003668.3	MAPKAPK5
chr12	111899062	111899063	1	+	NR_036636.1	ADAM1A
chr12	112013339	112013340	1	+	XM_017018720.1	ERP29
chr12	112125544	112125545	1	+	NM_006700.2	TRAFD1
chr12	112418731	112418732	1	+	NM_080601.1	PTPN11
chr12	112791537	112791538	1	+	XM_011538048.1	RPH3A
chr12	112906776	112906777	1	+	NM_002534.3	OAS1
chr12	112938432	112938433	1	+	NM_006187.3	OAS3
chr12	112978394	112978395	1	+	XR_001748725.1	OAS2
chr12	113056710	113056711	1	+	XM_011538009.2	DTX1
chr12	113149161	113149162	1	+	XM_011538327.2	CFAP73
chr12	113185525	113185526	1	+	NM_001286215.1	RITA1
chr12	113221428	113221429	1	+	XM_011538490.2	TPCN1
chr12	113291522	113291523	1	+	NR_106820.1	MIR6762
chr12	113358565	113358566	1	+	NM_001159727.1	PLBD2
chr12	113422264	113422265	1	+	XM_011537846.2	SDSL
chr12	113472002	113472003	1	+	NR_126425.1	LHX5-AS1
chr12	113639042	113639043	1	+	XR_945348.1	LOC105369990
chr12	113653634	113653635	1	+	XR_945349.2	LOC105369991
chr12	114011258	114011259	1	+	XR_945354.1	LOC105369993
chr12	114077132	114077133	1	+	XR_945362.2	LOC105369995
chr12	114408194	114408195	1	+	NR_038440.1	TBX5-AS1
chr12	114682520	114682521	1	+	XR_001749324.1	LOC105370000
chr12	114748169	114748170	1	+	XR_001749326.1	LOC107984437
chr12	115013141	115013142	1	+	XR_429190.3	LOC102723639
chr12	116515828	116515829	1	+	XR_001749339.1	LOC107984439
chr12	116533421	116533422	1	+	NR_027345.1	LINC00173
chr12	116559207	116559208	1	+	XM_011538652.2	MAP1LC3B2
chr12	116738290	116738291	1	+	NM_032814.3	RNFT2
chr12	116910948	116910949	1	+	XR_001748653.1	FBXW8
chr12	117099466	117099467	1	+	NR_120464.1	TESC-AS1
chr12	117513097	117513098	1	+	XR_945405.2	LOC105370012
chr12	117832264	117832265	1	+	XR_945403.2	LOC105370011
chr12	118016700	118016701	1	+	NM_001206801.1	RFC5
chr12	118135883	118135884	1	+	NM_002567.3	PEBP1
chr12	118373188	118373189	1	+	XM_011538671.2	SUDS3
chr12	118781039	118781040	1	+	XR_001749169.1	LOC105370017
chr12	118818208	118818209	1	+	XR_001749170.1	LOC107984472
chr12	118837488	118837489	1	+	XR_945422.2	LOC105370018
chr12	118871454	118871455	1	+	XR_945424.1	LOC105370019
chr12	118981494	118981495	1	+	NM_194286.3	SRRM4
chr12	119178789	119178790	1	+	NM_014365.2	HSPB8
chr12	119210684	119210685	1	+	XR_945438.2	LOC105370026
chr12	119334711	119334712	1	+	NM_178499.4	CCDC60
chr12	119433991	119433992	1	+	XR_001749347.1	LOC107984441
chr12	119592122	119592123	1	+	XM_005253880.3	TMEM233
chr12	119667863	119667864	1	+	XM_005253909.1	PRKAB1
chr12	119989805	119989806	1	+	XM_011539001.2	BICDL1
chr12	120201290	120201291	1	+	NR_038924.1	PXN-AS1
chr12	120292198	120292199	1	+	XM_006719308.2	SIRT4
chr12	120438089	120438090	1	+	NM_004373.3	COX6A1
chr12	120446437	120446438	1	+	NM_176818.2	GATC
chr12	120469856	120469857	1	+	NM_001037494.1	DYNLL1
chr12	120488103	120488104	1	+	XR_001749348.1	LOC107987181
chr12	120534308	120534309	1	+	XM_017020283.1	RNF10
chr12	120640551	120640552	1	+	XM_017020235.1	CABP1
chr12	120687123	120687124	1	+	NM_001303628.1	MLEC
chr12	120710434	120710435	1	+	NM_001080533.2	UNC119B
chr12	120723192	120723193	1	+	NR_039849.1	MIR4700
chr12	120725737	120725738	1	+	NM_001302554.1	ACADS
chr12	120904694	120904695	1	+	NR_131215.1	XLOC_009911
chr12	120978514	120978515	1	+	XM_005253931.3	HNF1A
chr12	121109588	121109589	1	+	XR_001749351.1	LOC105370030
chr12	121132818	121132819	1	+	NR_033953.1	P2RX7
chr12	121209860	121209861	1	+	NR_046373.1	P2RX4
chr12	121400082	121400083	1	+	NM_001256858.1	RNF34
chr12	121581012	121581013	1	+	XR_243034.4	LOC101928346
chr12	121626549	121626550	1	+	NM_032790.3	ORAI1
chr12	121663495	121663496	1	+	XR_001749356.1	LOC105370034
chr12	121712751	121712752	1	+	NM_001080825.2	TMEM120B
chr12	121787982	121787983	1	+	XR_001749357.1	LOC107984442
chr12	121803664	121803665	1	+	XM_006719296.3	SETD1B
chr12	121856563	121856564	1	+	XR_001749358.1	LOC105370035
chr12	121888730	121888731	1	+	NM_001261400.2	PSMD9
chr12	121918556	121918557	1	+	NM_001178003.1	WDR66
chr12	122021885	122021886	1	+	NM_001024808.2	BCL7A
chr12	122063289	122063290	1	+	NR_135044.1	LOC100506691
chr12	122078727	122078728	1	+	NM_014938.5	MLXIP
chr12	122167718	122167719	1	+	NM_152759.4	LRRC43
chr12	122203680	122203681	1	+	NM_030765.2	B3GNT4
chr12	122226441	122226442	1	+	NR_103497.1	LOC101593348
chr12	122395541	122395542	1	+	NR_045382.1	CLIP1-AS1
chr12	122527113	122527114	1	+	XM_017020255.1	KNTC1
chr12	122752820	122752821	1	+	NM_003677.4	DENR
chr12	122773620	122773621	1	+	XM_017020033.1	CCDC62
chr12	122834497	122834498	1	+	XM_011538963.1	HIP1R
chr12	122974702	122974703	1	+	NM_001304837.1	OGFOD2
chr12	122980059	122980060	1	+	NM_001278379.1	ARL6IP4
chr12	123081383	123081384	1	+	NR_038290.1	LOC100507091
chr12	123233296	123233297	1	+	NM_152269.4	C12orf65
chr12	123383777	123383778	1	+	XM_011538333.2	KMT5A
chr12	123457643	123457644	1	+	XM_011537780.2	SNRNP35
chr12	123536408	123536409	1	+	NR_037470.1	MIR3908
chr12	123584528	123584529	1	+	NM_006815.3	TMED2
chr12	123602076	123602077	1	+	NR_135105.1	DDX55
chr12	123633738	123633739	1	+	NM_001271867.1	GTF2H3
chr12	123671107	123671108	1	+	XM_017019975.1	TCTN2
chr12	123712317	123712318	1	+	NM_012463.3	ATP6V0A2
chr12	123761994	123761995	1	+	XM_011538020.2	DNAH10
chr12	123973214	123973215	1	+	NM_001204298.1	ZNF664
chr12	123973214	123973215	1	+	NM_001204299.1	ZNF664-FAM101A
chr12	124289163	124289164	1	+	NM_181709.4	FAM101A
chr12	124295090	124295091	1	+	XM_011539088.1	LOC105370045
chr12	124512137	124512138	1	+	XR_945483.2	LOC105370047
chr12	124865518	124865519	1	+	XR_945488.2	LOC105370050
chr12	124915546	124915547	1	+	NR_049820.1	MIR5188
chr12	124993647	124993648	1	+	NM_080626.5	BRI3BP
chr12	125065366	125065367	1	+	NM_001319840.1	AACS
chr12	125151350	125151351	1	+	XR_945492.2	LOC105370053
chr12	125186749	125186750	1	+	XM_011537852.2	TMEM132B
chr12	125282074	125282075	1	+	XR_001749367.1	LOC107984445
chr12	125704500	125704501	1	+	XR_945494.2	LOC105370055
chr12	125985711	125985712	1	+	XR_945497.1	LOC105370057
chr12	126095991	126095992	1	+	NR_110053.1	LOC101927464
chr12	126166676	126166677	1	+	XR_001749371.1	LOC107984446
chr12	126350020	126350021	1	+	XR_001749379.1	LOC105379613
chr12	126358011	126358012	1	+	XR_001749383.1	LOC101927531
chr12	126392742	126392743	1	+	XR_001749384.1	LOC107984448
chr12	126425827	126425828	1	+	XM_011539089.2	LOC105370059
chr12	126442480	126442481	1	+	NR_130748.1	LOC100128554
chr12	126690506	126690507	1	+	XR_001749387.1	LOC105370060
chr12	126737006	126737007	1	+	NR_038256.1	LINC00943
chr12	126874800	126874801	1	+	XR_001749175.1	LOC105370061
chr12	126976860	126976861	1	+	XR_945518.2	LOC105370063
chr12	127060110	127060111	1	+	XR_001749388.1	LOC107984449
chr12	127459947	127459948	1	+	XR_945526.2	LOC105370066
chr12	127484527	127484528	1	+	XR_945528.2	LOC105370067
chr12	127881616	127881617	1	+	NR_033987.1	FLJ37505
chr12	127915409	127915410	1	+	NR_046392.1	LINC00507
chr12	128118216	128118217	1	+	NR_104648.1	LOC101927694
chr12	128244505	128244506	1	+	NR_039720.1	MIR4419B
chr12	128267169	128267170	1	+	XR_001748922.1	TMEM132C
chr12	128294091	128294092	1	+	NR_037406.1	MIR3612
chr12	128853322	128853323	1	+	XM_017018855.1	GLT1D1
chr12	129001312	129001313	1	+	XR_945538.2	LOC105370073
chr12	129109689	129109690	1	+	NR_104173.1	LOC283352
chr12	129208600	129208601	1	+	NR_110058.1	LOC101927735
chr12	129457916	129457917	1	+	XR_001749394.1	LOC105370074
chr12	129957582	129957583	1	+	XR_945544.2	LOC105370076
chr12	130069567	130069568	1	+	XR_945551.2	LOC105370078
chr12	130162458	130162459	1	+	NM_007197.3	FZD10
chr12	130337886	130337887	1	+	XM_011539002.2	PIWIL1
chr12	130635673	130635674	1	+	XR_945555.2	LOC105370079
chr12	130756966	130756967	1	+	XR_001749401.1	LOC105370080
chr12	130871878	130871879	1	+	XM_017019772.1	RAN
chr12	130953906	130953907	1	+	XM_011538210.2	ADGRD1
chr12	131165010	131165011	1	+	NR_026670.2	LINC01257
chr12	131295521	131295522	1	+	XR_158870.4	LOC100128002
chr12	131298927	131298928	1	+	XR_945561.2	LOC105370083
chr12	131347469	131347470	1	+	NR_103736.1	LOC338797
chr12	131677707	131677708	1	+	XR_945572.1	LOC105370087
chr12	131711086	131711087	1	+	NM_004592.3	SFSWAP
chr12	131828392	131828393	1	+	NM_016155.5	MMP17
chr12	131894733	131894734	1	+	NM_003565.2	ULK1
chr12	131929199	131929200	1	+	NM_001002020.2	PUS1
chr12	131949919	131949920	1	+	NM_015409.4	EP400
chr12	132031223	132031224	1	+	NR_002979.2	SNORA49
chr12	132084282	132084283	1	+	NR_003290.2	EP400NL
chr12	132144420	132144421	1	+	XR_944714.2	NOC4L
chr12	132178585	132178586	1	+	XR_001749419.1	LOC107984456
chr12	132199273	132199274	1	+	XR_001749416.1	LOC105370091
chr12	132275390	132275391	1	+	NR_024563.1	LOC100130238
chr12	132329849	132329850	1	+	NR_120467.1	LOC101928416
chr12	132490439	132490440	1	+	XM_005266181.3	FBRSL1
chr12	132550728	132550729	1	+	XM_003846334.4	LOC100996573
chr12	132581996	132581997	1	+	NR_106821.1	MIR6763
chr12	132595491	132595492	1	+	XR_001749427.1	LOC105370094
chr12	132618779	132618780	1	+	NM_174872.2	P2RX2
chr12	132687605	132687606	1	+	NM_018663.2	PXMP2
chr12	132710806	132710807	1	+	NM_138575.3	PGAM5
chr12	132887841	132887842	1	+	NR_110919.1	LOC101928530
chr12	132986347	132986348	1	+	NM_001256280.1	ZNF26
chr12	133037285	133037286	1	+	NM_003428.5	ZNF84
chr12	133076544	133076545	1	+	XM_011534835.2	ZNF140
chr12	133130627	133130628	1	+	NM_015394.4	ZNF10
chr12	133181408	133181409	1	+	NM_001165884.2	ZNF268
chr12	32015	32016	1	-	NR_130745.1	LOC100288778
chr12	38133	38134	1	-	NR_026823.2	FAM138D
chr12	112137	112138	1	-	XR_931533.2	LOC105369593
chr12	149169	149170	1	-	NR_033859.1	LOC574538
chr12	183338	183339	1	-	XR_001748948.1	LOC105369592
chr12	213447	213448	1	-	NM_003044.4	SLC6A12
chr12	237571	237572	1	-	XM_017019845.1	SLC6A13
chr12	257299	257300	1	-	NR_120482.1	LOC102723544
chr12	389455	389456	1	-	NM_001042603.2	KDM5A
chr12	401548	401549	1	-	XR_001748949.1	LOC105369594
chr12	586486	586487	1	-	NR_134624.1	LOC105369595
chr12	610413	610414	1	-	NM_001294345.1	NINJ2
chr12	716677	716678	1	-	XR_001748952.1	LOC105369597
chr12	930121	930122	1	-	XM_011520995.2	RAD52
chr12	1390866	1390867	1	-	XR_001749429.1	LOC107984458
chr12	1532417	1532418	1	-	XM_017020292.1	LOC107984507
chr12	1594165	1594166	1	-	NM_152441.2	FBXL14
chr12	1660380	1660381	1	-	NR_037422.1	MIR3649
chr12	1918704	1918705	1	-	NM_172364.4	CACNA2D4
chr12	1936576	1936577	1	-	NR_036546.1	LINC00940
chr12	2004530	2004531	1	-	XM_011520927.2	DCP1B
chr12	2223481	2223482	1	-	NR_046578.1	CACNA1C-AS4
chr12	2672220	2672221	1	-	NR_046579.1	CACNA1C-AS2
chr12	2691157	2691158	1	-	NR_045725.1	CACNA1C-AS1
chr12	2771669	2771670	1	-	NR_033958.1	LOC283440
chr12	2808122	2808123	1	-	XR_001749431.1	LOC107984538
chr12	2835055	2835056	1	-	XM_017020000.1	NRIP2
chr12	2857215	2857216	1	-	XM_005253817.3	LOC101929469
chr12	2877155	2877156	1	-	NM_202002.2	FOXM1
chr12	3310912	3310913	1	-	XR_001748958.1	LOC100128253
chr12	3492819	3492820	1	-	NR_126055.1	THCAT155
chr12	3672816	3672817	1	-	XM_011521037.2	CRACR2A
chr12	3839081	3839082	1	-	XM_011520973.2	PARP11
chr12	3958607	3958608	1	-	XR_931557.2	LOC105369608
chr12	4174733	4174734	1	-	XR_931570.2	LOC105369612
chr12	4276184	4276185	1	-	NR_125790.1	CCND2-AS1
chr12	4379728	4379729	1	-	NM_020638.2	FGF23
chr12	4445614	4445615	1	-	NM_020996.2	FGF6
chr12	4538508	4538509	1	-	NM_020374.3	C12orf4
chr12	4645192	4645193	1	-	XM_011520909.1	AKAP3
chr12	4720102	4720103	1	-	NR_110112.1	LOC101929549
chr12	4813646	4813647	1	-	XR_001748966.1	LOC105369614
chr12	5202373	5202374	1	-	XR_931575.2	LOC105369616
chr12	5243151	5243152	1	-	NR_120476.2	LOC101929584
chr12	5431192	5431193	1	-	XR_001748972.1	LOC105369620
chr12	5858698	5858699	1	-	XM_011520978.2	ANO2
chr12	6124675	6124676	1	-	NM_000552.4	VWF
chr12	6181031	6181032	1	-	XR_931588.2	LOC105369623
chr12	6295296	6295297	1	-	XR_001748979.1	LOC105369625
chr12	6342117	6342118	1	-	NM_001065.3	TNFRSF1A
chr12	6375224	6375225	1	-	NM_001159576.1	SCNN1A
chr12	6451517	6451518	1	-	NR_015382.2	CD27-AS1
chr12	6470899	6470900	1	-	NM_199245.2	VAMP1
chr12	6493305	6493306	1	-	NM_016497.3	MRPL51
chr12	6552003	6552004	1	-	XM_017019172.1	IFFO1
chr12	6568297	6568298	1	-	XM_005253691.1	NOP2
chr12	6581609	6581610	1	-	NR_003012.1	SCARNA11
chr12	6606451	6606452	1	-	NM_001297553.1	CHD4
chr12	6631649	6631650	1	-	NM_001142961.1	LPAR5
chr12	6647414	6647415	1	-	NM_032489.2	ACRBP
chr12	6663072	6663073	1	-	XM_011520965.2	ING4
chr12	6678206	6678207	1	-	XM_006718969.3	ZNF384
chr12	6700430	6700431	1	-	NM_001244015.1	PIANP
chr12	6752916	6752917	1	-	NM_005439.2	MLF2
chr12	6851908	6851909	1	-	XR_001748879.1	CDCA3
chr12	6873285	6873286	1	-	NM_001146316.1	SPSB2
chr12	6889358	6889359	1	-	NR_135083.1	LOC105369632
chr12	6963099	6963100	1	-	XR_931601.2	LOC105369634
chr12	6967606	6967607	1	-	NR_003010.1	SCARNA12
chr12	6970753	6970754	1	-	NM_001144831.1	PHB2
chr12	7018538	7018539	1	-	NM_005768.5	LPCAT3
chr12	7091907	7091908	1	-	XM_017019915.1	C1R
chr12	7109274	7109275	1	-	XM_017019400.1	C1RL
chr12	7128870	7128871	1	-	NM_031491.2	RBP5
chr12	7188831	7188832	1	-	XR_001748986.1	LOC105369639
chr12	7396376	7396377	1	-	XM_011520621.2	CD163L1
chr12	7503808	7503809	1	-	XM_005253528.4	CD163
chr12	7665903	7665904	1	-	NM_001644.4	APOBEC1
chr12	7695764	7695765	1	-	NM_020634.1	GDF3
chr12	7747478	7747479	1	-	XM_017018940.1	CLEC4C
chr12	7872372	7872373	1	-	XM_017018842.1	SLC2A14
chr12	7936296	7936297	1	-	NM_006931.2	SLC2A3
chr12	7970308	7970309	1	-	XR_001748987.1	LOC107984520
chr12	8066359	8066360	1	-	NM_004054.2	C3AR1
chr12	8134852	8134853	1	-	NR_036440.1	POU5F1P3
chr12	8224801	8224802	1	-	XM_006719097.3	FAM90A1
chr12	8242946	8242947	1	-	NR_024254.1	FAM86FP
chr12	8325299	8325300	1	-	XR_001748988.1	LOC107987171
chr12	8390752	8390753	1	-	NR_024420.1	LINC00937
chr12	8540901	8540902	1	-	XM_011520615.1	CLEC4E
chr12	8612846	8612847	1	-	NM_020661.2	AICDA
chr12	8662888	8662889	1	-	NR_123733.1	MFAP5
chr12	8949442	8949443	1	-	XM_005253376.2	M6PR
chr12	9065070	9065071	1	-	NR_034140.1	LINC00612
chr12	9115940	9115941	1	-	XM_006719056.2	A2M
chr12	9208365	9208366	1	-	XM_017019766.1	PZP
chr12	9234207	9234208	1	-	NR_040112.1	A2MP1
chr12	9239551	9239552	1	-	NR_036263.1	MIR1244-3
chr12	9324593	9324594	1	-	XR_931346.1	LOC105369650
chr12	9346756	9346757	1	-	XR_931345.1	LOC105369649
chr12	9381422	9381423	1	-	NR_120481.1	LOC101928030
chr12	9398375	9398376	1	-	XR_001748992.1	LOC107987173
chr12	9403421	9403422	1	-	XM_017020286.1	LOC728715
chr12	9413654	9413655	1	-	XR_001748990.1	LOC107987172
chr12	9448172	9448173	1	-	NR_033399.1	DDX12P
chr12	9607901	9607902	1	-	NM_002258.2	KLRB1
chr12	9653535	9653536	1	-	XM_011520905.1	LOC105369728
chr12	9733299	9733300	1	-	NM_001253750.1	CLECL1
chr12	9760901	9760902	1	-	NM_001781.2	CD69
chr12	9869859	9869860	1	-	NM_005127.2	CLEC2B
chr12	9932381	9932382	1	-	NM_207375.2	CLEC2A
chr12	9943495	9943496	1	-	NR_104634.2	LOC100506159
chr12	9953337	9953338	1	-	NR_135047.1	LOC400002
chr12	9998314	9998315	1	-	XM_017019396.1	CLEC1B
chr12	10030606	10030607	1	-	NR_120484.1	LOC102724020
chr12	10099065	10099066	1	-	XM_011520687.2	CLEC1A
chr12	10130166	10130167	1	-	XM_017019823.1	CLEC7A
chr12	10172191	10172192	1	-	NM_002543.3	OLR1
chr12	10211922	10211923	1	-	XR_001749000.1	LOC107984509
chr12	10291343	10291344	1	-	XR_931353.2	LOC105369656
chr12	10390054	10390055	1	-	NM_007360.3	KLRK1
chr12	10409757	10409758	1	-	NM_013431.2	KLRC4
chr12	10410146	10410147	1	-	NM_001199805.1	KLRC4-KLRK1
chr12	10420595	10420596	1	-	NM_002261.2	KLRC3
chr12	10435993	10435994	1	-	NM_002260.3	KLRC2
chr12	10453380	10453381	1	-	NM_002259.4	KLRC1
chr12	10537108	10537109	1	-	XR_001749003.1	LOC105369657
